salary,tenureMonths,engagementScore,performanceScore,absenteeismDays,overtimeHours,lastPromotionMonths,trainingHours,attrition
99258.48,22,3.79,4.04,4,0.0,11,11.6,0
42679.48,63,4.42,2.39,5,3.7,14,29.0,0
74413.43,36,3.05,2.86,4,2.7,16,48.8,0
64855.97,57,3.32,3.6,1,0.7,8,28.3,0
66543.29,40,2.95,3.84,5,5.8,25,14.6,1
99602.39,16,3.62,4.38,3,5.9,16,60.5,0
80257.61,42,4.03,3.14,6,6.5,33,38.5,0
67204.1,31,2.25,2.87,7,7.2,11,58.9,0
30885.59,23,2.64,3.12,3,1.9,5,44.0,0
40781.4,24,3.28,5.0,4,25.7,7,45.2,0
57006.26,56,3.45,4.55,5,0.4,7,31.4,1
62152.66,37,3.53,3.38,5,5.2,15,26.0,1
38098.06,35,3.05,4.4,5,17.7,28,18.5,0
157105.16,75,2.49,3.1,5,1.3,33,42.4,0
109815.57,20,3.99,4.17,3,1.6,3,20.9,0
76179.47,30,2.22,2.53,5,4.3,30,15.2,0
61624.5,21,2.81,3.75,3,7.6,0,12.5,0
55001.54,42,3.21,4.21,4,2.0,4,46.0,0
40914.21,36,3.59,3.27,7,9.1,20,13.1,1
61758.83,25,2.97,3.93,5,1.4,11,48.0,0
66376.68,27,3.8,3.11,5,10.4,7,52.6,0
36435.39,53,4.2,3.71,2,1.5,4,43.0,0
68437.11,61,2.7,3.16,6,4.8,7,11.8,1
56268.85,22,3.51,4.07,2,2.2,7,49.6,1
27913.81,116,3.4,2.61,1,1.9,18,34.3,1
42439.97,13,2.93,2.79,4,2.2,13,22.4,1
50744.46,16,1.68,4.41,5,3.5,7,19.2,0
127398.48,27,3.48,1.78,6,9.3,13,29.4,0
74803.6,20,3.57,3.05,8,7.1,14,49.4,0
35094.77,18,4.07,3.4,5,3.0,17,35.6,0
72723.11,60,2.93,3.75,9,1.7,11,47.0,0
32243.71,43,2.67,3.17,2,9.6,18,24.9,1
92325.57,33,2.47,2.71,3,10.2,9,28.0,0
49590.28,23,1.0,4.36,3,3.0,23,19.3,1
57673.06,16,2.88,4.24,6,6.0,9,23.9,0
101754.53,16,5.0,3.23,13,2.3,15,53.1,0
35779.65,60,4.22,2.25,4,0.8,12,25.0,0
34240.1,58,2.41,3.71,6,1.9,16,29.1,0
47408.66,27,2.79,3.63,5,5.7,27,37.2,0
90703.53,12,2.78,3.03,3,7.3,12,28.9,1
32606.33,45,4.32,2.13,4,9.5,9,77.1,0
19286.06,27,4.98,3.31,9,0.1,10,24.5,0
49987.91,54,3.27,4.04,4,3.3,4,20.3,0
74659.74,16,3.41,4.14,2,1.6,16,35.8,0
96771.2,33,3.62,3.47,6,5.8,5,52.4,0
49748.49,15,3.19,3.06,5,1.4,15,27.7,0
50788.71,20,3.43,4.01,5,4.2,20,31.2,0
94993.17,20,3.24,2.7,9,6.2,20,8.3,0
28342.09,27,3.58,2.55,6,7.3,19,17.5,0
51256.19,63,1.6,3.44,3,1.6,6,50.2,0
64612.91,34,2.82,4.58,5,0.5,34,12.5,0
71659.96,49,2.25,4.61,6,1.2,3,7.2,0
48828.89,33,3.75,2.58,4,4.6,24,39.1,1
60704.7,24,2.57,3.19,3,0.2,9,12.5,0
22129.55,7,1.95,5.0,0,0.9,7,56.1,1
46013.98,16,1.77,3.02,5,27.0,7,53.7,1
71783.04,32,3.56,4.63,3,2.4,3,29.9,0
40420.1,35,2.46,4.18,7,3.4,12,21.4,1
61303.59,54,3.09,4.33,4,0.1,27,54.5,0
71592.74,10,4.47,3.19,2,4.5,10,28.3,0
52207.44,94,3.5,3.21,7,2.0,33,69.9,1
64099.09,7,2.79,2.86,2,3.8,7,10.4,0
40737.61,30,2.26,4.06,3,3.7,30,18.6,0
55124.83,22,3.55,2.35,4,17.1,15,14.3,1
76426.63,16,3.1,3.39,6,1.6,6,8.7,1
63754.13,72,3.66,4.64,11,4.2,7,38.4,0
47353.1,22,1.29,3.92,5,2.4,6,45.0,0
65492.22,9,4.11,4.2,6,2.7,9,86.5,0
79685.58,13,1.83,2.35,9,0.3,13,24.1,1
26371.09,58,2.81,2.8,4,5.8,32,24.9,0
95189.95,14,4.31,4.33,0,1.1,14,39.6,0
52339.05,11,1.41,3.59,6,3.2,11,31.5,0
70983.02,35,3.13,2.77,6,2.8,20,21.8,1
96654.57,27,2.98,3.94,3,3.2,12,58.8,0
34590.37,41,3.18,3.13,8,2.4,2,27.5,0
45081.34,24,3.48,5.0,4,1.4,24,7.9,0
53347.4,48,3.21,3.92,7,3.0,23,6.7,0
43761.01,12,2.13,2.85,7,0.2,3,25.9,0
119847.41,11,3.28,4.12,6,1.4,11,48.6,1
42501.35,37,3.19,4.63,6,7.7,23,50.7,1
47943.63,27,3.15,3.5,6,9.3,7,57.4,0
64974.85,24,4.87,2.96,1,6.3,20,36.3,0
37017.28,45,4.27,3.53,6,5.0,45,31.2,0
51109.6,101,4.66,3.07,5,8.3,20,79.6,0
67980.85,11,3.48,3.32,8,0.7,11,36.3,0
52410.16,64,4.63,2.53,1,3.7,14,43.3,0
57678.82,46,2.52,4.11,2,0.6,25,60.1,1
48449.01,23,2.91,2.7,8,7.5,23,14.4,1
32669.98,75,2.74,3.93,6,3.7,28,37.2,0
68093.52,13,2.8,3.29,7,8.3,13,23.1,0
120809.87,40,3.23,3.66,6,8.0,11,23.9,0
60316.48,28,3.36,3.17,3,3.1,21,8.4,0
65519.67,23,3.54,3.64,2,3.4,23,33.0,0
78990.99,15,4.6,3.8,3,0.1,1,19.5,0
36035.79,124,1.98,3.25,9,3.7,19,17.0,1
118303.17,23,2.24,2.29,4,5.7,23,20.7,0
64921.33,5,1.25,3.74,2,1.3,5,23.4,0
115006.37,51,2.53,3.77,8,21.5,46,51.6,1
44657.91,38,2.84,2.5,6,18.4,11,43.9,0
123899.34,26,2.64,2.81,4,1.7,21,60.6,0
81638.99,25,2.29,3.26,9,6.2,21,19.6,0
74698.56,30,3.27,1.89,6,0.2,18,55.3,0
65749.66,51,2.89,4.0,4,5.5,51,43.5,1
54208.26,39,2.49,3.16,4,4.9,13,33.5,1
96781.65,42,3.32,3.7,5,8.6,10,17.4,0
63331.87,42,2.74,2.76,3,1.8,14,49.7,0
27259.9,52,4.13,4.91,6,10.5,3,31.1,0
38296.95,61,3.07,2.51,4,9.8,21,56.4,0
55584.61,20,2.92,3.15,5,5.5,6,15.6,1
67778.45,35,3.41,4.34,4,3.2,2,61.5,0
58534.09,59,1.6,2.7,4,4.8,9,54.5,0
97498.11,20,4.17,3.56,2,6.5,18,45.7,0
27434.57,67,3.83,3.94,5,18.5,11,63.0,0
63413.7,20,2.57,2.45,2,0.6,11,57.4,0
28935.03,39,2.3,3.03,5,1.9,8,55.3,0
81136.23,27,2.39,3.63,7,7.6,27,20.3,0
57654.09,24,2.07,3.82,6,2.6,21,28.9,1
70816.27,41,1.84,2.92,4,5.6,19,36.8,0
42380.64,61,2.05,4.79,0,0.7,13,33.5,0
99886.12,26,1.08,3.84,3,6.2,12,37.3,0
90825.0,64,2.91,4.04,5,5.6,15,35.3,0
75615.59,19,3.09,4.0,9,4.4,1,55.8,0
56851.23,62,4.22,2.41,3,7.2,34,24.2,0
75504.15,34,3.99,3.42,7,10.6,32,26.1,0
45127.31,38,2.61,3.49,4,8.8,5,16.1,1
84307.18,14,3.0,3.32,6,0.7,4,61.2,0
115819.98,23,4.08,3.65,5,6.8,13,38.4,0
91880.51,31,2.84,2.02,6,3.0,10,41.6,0
44719.24,57,3.34,3.59,2,2.0,39,45.1,0
69186.91,28,2.72,3.29,5,10.6,23,57.6,0
35694.2,18,3.23,2.02,8,4.1,17,8.9,0
75278.97,36,3.27,3.8,6,3.5,17,105.5,1
71699.67,87,2.92,2.67,9,7.7,17,24.8,0
28341.25,39,4.05,3.23,7,4.0,9,35.4,0
37619.83,27,2.51,3.32,3,9.8,6,98.0,1
53462.96,36,3.29,2.21,2,0.5,6,15.4,0
53085.34,18,4.63,2.29,8,7.5,5,41.4,0
36908.95,69,3.45,3.88,3,0.9,12,46.4,0
69953.88,69,2.56,3.08,7,1.3,16,44.1,1
66210.18,17,3.48,3.22,6,1.0,16,35.7,0
55397.64,68,5.0,3.55,2,1.4,1,23.9,0
44253.22,37,3.23,2.27,4,6.6,20,70.7,0
91079.03,47,3.83,3.21,5,5.3,24,32.6,0
116094.85,31,3.2,3.42,5,1.3,6,16.0,0
49344.19,33,3.42,4.74,4,1.6,21,9.4,0
46870.01,21,3.14,2.86,5,0.5,6,41.9,1
72873.7,17,2.39,4.05,5,2.7,13,31.9,0
51885.17,17,3.5,3.5,10,2.4,17,46.2,0
56627.0,58,2.22,2.71,3,0.8,8,17.4,0
80487.83,35,2.95,3.06,3,9.0,24,33.6,1
27896.53,18,4.73,4.11,2,9.6,2,29.9,0
101449.96,33,3.14,4.04,3,0.6,6,61.4,0
61640.36,9,2.46,3.14,0,1.5,9,22.3,0
50787.36,18,3.39,3.74,6,6.7,1,9.6,0
57774.71,62,2.76,2.77,4,10.2,21,81.1,0
58981.07,23,3.29,3.38,9,0.4,11,3.3,1
29957.04,57,2.26,3.2,6,11.6,19,37.7,0
108877.13,30,3.82,4.15,6,0.3,27,47.7,0
60872.1,47,3.3,3.82,5,5.0,3,38.7,1
71481.99,15,2.4,3.03,5,0.1,15,17.2,0
87607.33,43,3.49,3.1,4,13.2,11,25.7,0
39796.53,6,4.75,3.48,4,2.2,6,30.0,0
72358.54,24,2.56,3.39,7,5.2,15,32.3,0
53795.42,63,3.81,3.3,7,1.0,24,16.5,0
84011.44,32,3.53,3.25,1,1.9,12,47.8,0
25568.31,17,3.52,4.47,2,6.9,12,32.6,0
57547.29,60,3.92,3.18,10,18.1,10,82.8,1
47045.56,93,2.98,3.71,7,24.2,22,25.4,1
71175.59,27,3.32,5.0,5,8.3,16,6.3,0
72259.4,10,3.28,2.91,5,9.4,10,21.1,0
45114.08,32,2.52,3.63,8,17.4,0,6.0,1
45032.08,49,3.57,3.67,7,0.2,18,63.3,1
57281.55,28,2.91,3.49,4,0.9,28,32.7,0
41828.91,6,4.66,3.53,7,0.3,6,29.4,0
83850.73,46,2.79,2.88,5,3.5,8,62.7,0
51653.7,20,2.14,3.75,4,15.9,4,33.5,1
18717.32,24,4.1,2.21,5,4.4,24,46.6,0
51537.82,10,2.6,4.76,4,4.1,10,44.5,0
39520.8,4,2.23,4.7,5,8.8,4,48.1,1
31178.68,14,3.51,3.27,6,13.2,14,82.0,1
36498.61,22,4.27,4.24,4,6.0,21,30.4,0
62552.62,22,3.79,3.29,6,11.3,21,81.6,0
101870.36,71,2.74,3.51,9,1.0,9,9.1,0
67864.87,16,3.3,3.02,4,3.5,12,39.5,0
46976.31,55,2.97,4.07,6,2.3,10,37.2,1
71851.85,34,4.53,3.09,2,2.0,34,36.9,0
49829.57,77,2.85,4.05,8,1.2,8,36.0,0
45349.75,30,3.28,3.47,2,11.2,22,48.7,0
37731.66,7,3.34,3.49,3,3.0,7,24.3,0
29710.88,28,2.27,2.46,4,3.8,13,20.3,0
51227.44,5,3.05,3.54,5,1.6,5,25.2,1
63781.69,14,3.06,2.7,7,16.5,14,52.8,1
57604.19,29,4.3,3.54,4,4.7,21,19.4,0
50696.55,29,3.36,4.86,11,0.0,26,54.5,0
41015.35,54,2.9,2.53,2,1.6,40,49.7,0
76366.43,41,3.08,3.4,6,36.7,17,15.5,1
35353.31,73,3.15,3.06,3,18.4,72,60.5,0
81667.48,53,3.17,2.77,3,3.9,53,38.5,1
40099.26,50,3.94,2.95,5,4.2,11,82.5,0
44312.67,89,3.98,4.53,5,11.6,7,11.5,0
33299.11,52,2.41,4.72,7,6.2,4,48.0,1
48993.32,66,4.05,2.77,6,13.5,5,47.4,0
88444.01,10,3.8,3.78,4,3.3,10,70.8,1
73589.03,26,3.16,2.86,3,18.6,26,31.5,1
88554.09,40,2.02,3.03,7,3.9,1,60.1,1
73781.04,33,3.37,2.07,3,5.2,4,100.7,0
38504.56,19,2.92,4.99,3,0.4,19,20.8,0
52453.6,50,3.64,4.27,4,4.7,7,23.8,0
43823.28,57,3.72,3.04,5,7.3,31,26.1,1
101949.2,30,4.26,3.7,5,2.9,30,30.5,0
37096.75,27,2.35,3.22,8,3.5,17,18.2,1
85603.3,23,4.91,4.16,10,2.5,11,25.2,0
85577.83,51,3.92,3.26,6,17.4,24,35.9,0
124473.5,26,3.77,3.36,7,3.2,13,65.5,1
50824.07,32,4.73,3.04,5,0.7,9,38.1,0
79612.7,62,3.45,3.92,5,0.1,4,15.6,0
149142.98,38,4.03,5.0,2,7.4,20,73.5,0
46767.48,32,3.34,3.3,1,4.0,16,52.6,0
32402.27,22,3.87,3.29,5,0.0,15,61.0,1
28225.92,31,4.13,3.48,4,2.4,9,31.0,0
79625.11,19,4.05,3.68,0,12.3,13,39.0,0
28190.49,36,1.99,3.29,4,14.8,36,58.8,1
51589.45,23,2.87,3.23,5,0.3,17,37.2,0
71319.52,25,4.14,3.56,6,0.7,18,49.0,0
64477.41,31,3.6,2.27,4,0.0,10,15.9,0
70981.74,78,3.16,3.12,7,10.2,24,17.9,0
65441.77,39,3.61,2.1,3,0.4,36,61.7,0
99862.18,14,2.32,3.16,4,0.6,9,87.5,0
40907.69,26,3.83,2.84,4,1.3,24,17.1,0
45670.23,22,3.5,3.94,8,12.5,18,18.1,0
43955.64,21,3.27,2.99,3,5.8,9,40.7,1
83456.16,22,3.06,3.24,5,4.8,2,40.7,0
85833.05,27,3.38,2.0,7,7.7,19,43.3,0
71717.5,20,2.98,4.22,5,5.9,17,24.4,0
96124.3,20,2.94,2.74,5,6.9,12,37.7,1
37375.98,22,4.63,3.16,6,0.4,18,56.7,0
116644.91,21,1.93,4.04,4,4.5,15,35.0,1
110116.64,18,1.95,4.05,5,7.0,14,50.5,0
80358.15,45,3.83,2.72,8,4.2,15,54.8,0
122115.13,25,2.22,3.87,5,0.1,25,56.6,0
30864.15,28,1.6,2.7,2,1.2,9,17.7,0
48543.75,26,4.01,3.66,7,16.5,13,50.2,1
44617.37,21,4.21,2.95,3,6.1,6,14.3,0
79904.84,17,2.15,2.79,4,5.8,17,50.7,1
39337.9,47,1.76,3.52,4,5.4,19,50.6,1
81064.31,18,2.22,2.99,3,0.7,13,116.6,0
103591.9,19,2.64,4.91,7,0.0,9,33.5,0
79069.39,55,4.73,3.07,5,2.9,21,31.0,0
67070.56,22,2.86,2.67,1,2.9,10,18.9,0
40329.99,31,3.87,2.87,3,8.4,12,16.4,0
42670.35,25,3.78,3.49,5,1.0,13,43.7,0
98700.72,31,4.26,3.58,7,1.6,20,39.4,0
81776.04,70,2.7,3.72,6,0.4,6,22.9,0
58946.89,19,3.19,4.14,1,2.6,19,51.3,1
50657.18,45,3.02,2.33,2,1.5,10,28.0,0
26626.89,47,3.63,4.17,2,1.5,8,29.1,0
39013.34,45,4.17,2.86,4,1.5,30,49.0,0
128613.57,68,4.94,3.78,4,1.3,21,11.1,0
35875.78,6,2.89,4.7,12,1.9,6,58.6,0
64588.52,12,3.31,2.94,3,3.8,12,5.9,0
89588.08,17,3.89,2.91,4,2.9,17,11.0,0
36244.07,23,3.69,2.78,9,0.3,11,27.5,0
64465.42,36,4.57,3.26,6,2.8,6,8.1,0
87130.84,18,3.11,4.39,4,9.4,18,14.0,1
60174.25,18,2.88,2.72,5,0.5,18,24.7,0
188595.77,33,4.3,3.15,0,14.4,19,4.9,0
30716.66,42,3.44,4.18,9,1.8,24,12.4,0
91444.86,31,3.63,3.94,4,0.1,31,27.4,0
55875.39,43,3.14,3.15,3,1.5,22,35.5,1
81533.4,10,3.94,3.35,4,0.4,10,42.3,0
71433.55,20,2.51,4.14,9,4.2,17,30.3,0
44655.71,17,2.83,4.61,6,1.9,7,2.6,0
65617.56,22,1.08,4.69,5,8.2,20,40.2,0
28476.64,30,2.7,4.47,4,6.6,17,62.5,1
76213.89,8,3.95,3.03,5,3.2,8,23.4,0
67458.2,22,3.24,4.77,5,4.1,11,49.8,0
77301.15,20,2.46,2.98,6,4.7,5,19.9,0
91422.54,11,4.34,2.34,3,1.6,11,34.7,0
69358.77,44,3.31,3.58,4,0.8,23,48.3,0
63527.98,31,4.56,4.53,1,2.4,31,20.0,0
42090.3,22,3.89,3.96,2,0.5,17,32.6,0
45031.24,75,3.35,3.45,4,1.9,6,39.2,0
96249.0,12,4.67,3.7,4,4.0,10,33.9,0
106354.61,77,2.9,3.87,6,3.9,37,30.2,0
54434.63,27,2.32,3.6,3,0.6,5,23.2,0
60986.09,19,4.48,3.29,6,0.0,4,70.6,0
41695.74,23,3.68,2.98,5,0.5,23,74.2,0
95712.36,24,4.32,3.58,0,0.2,13,48.1,0
78132.92,83,3.91,3.41,3,2.6,41,19.7,0
130155.74,37,4.51,3.5,3,2.5,33,40.8,0
42136.55,15,2.79,4.23,8,1.4,15,35.2,0
51472.18,47,3.05,3.33,5,1.2,8,18.1,0
65681.88,24,3.04,3.35,6,2.5,6,11.6,0
77543.61,3,3.05,3.63,5,0.5,3,21.5,0
54925.5,46,1.95,5.0,2,1.2,21,21.2,0
42227.02,47,3.33,2.74,7,2.6,21,49.1,0
85183.5,25,3.83,4.26,4,0.5,24,45.2,0
79893.85,20,2.66,3.29,6,9.2,20,136.0,0
41501.73,50,2.47,3.46,6,5.6,18,55.3,0
102968.37,20,3.09,2.58,6,2.4,17,41.4,0
95614.47,56,3.83,4.82,6,0.8,7,27.6,0
63178.45,20,2.34,3.66,5,1.1,6,37.2,0
61811.16,29,5.0,3.96,5,0.6,9,12.0,0
74728.97,39,2.16,2.45,7,0.9,38,11.0,1
42417.61,34,2.74,3.05,5,2.7,9,46.2,0
60597.72,19,4.11,3.79,7,1.4,17,23.0,0
25312.32,38,3.97,3.39,5,10.8,11,44.9,0
85014.94,46,3.9,3.81,7,16.2,10,40.9,0
32061.23,15,2.65,4.97,7,5.9,8,26.2,0
109247.14,39,2.8,3.85,4,8.3,39,65.2,0
52467.64,28,2.51,3.19,7,1.5,12,9.4,1
55013.46,16,2.94,3.04,3,5.5,6,7.6,0
46579.06,37,3.51,2.96,5,0.3,5,19.9,0
53358.28,49,2.51,3.2,11,16.1,21,61.9,1
105599.88,21,1.8,3.23,4,5.5,12,20.4,1
22134.14,38,4.14,3.58,4,1.9,31,28.4,1
99786.3,24,3.06,3.87,6,7.4,1,23.2,0
68542.51,43,3.8,3.8,4,0.1,16,54.1,0
36945.21,54,2.95,3.59,5,2.4,8,48.4,0
38943.81,35,3.63,3.64,7,11.3,29,27.9,0
117073.5,45,5.0,5.0,4,1.5,21,19.6,0
41019.27,50,2.29,2.99,3,5.5,17,18.4,0
37746.94,21,2.58,3.47,7,2.2,19,15.4,0
94365.03,24,2.48,2.25,2,2.5,18,15.7,1
68557.02,38,4.88,3.23,1,6.9,1,70.7,0
41143.85,61,3.19,2.87,2,12.1,12,70.1,1
65293.64,14,3.91,2.99,3,0.9,14,33.6,0
39723.53,41,1.08,2.67,2,1.6,13,8.0,1
92997.56,58,3.5,2.55,8,3.3,8,57.8,0
91541.56,28,2.91,3.59,2,4.8,11,80.4,0
74072.71,30,4.31,4.0,7,3.2,30,21.6,0
69193.65,30,3.73,2.96,2,8.2,1,27.2,0
121112.51,29,2.86,2.08,5,7.3,25,73.7,0
59866.63,19,4.46,3.58,4,2.6,19,12.3,0
37318.72,28,4.54,3.83,3,0.2,23,65.2,1
71667.28,19,4.4,3.97,0,1.1,6,109.1,0
137918.58,44,3.81,2.79,2,3.3,10,55.8,0
39898.59,9,2.98,3.08,4,13.1,9,42.2,0
51813.96,49,3.39,2.72,6,4.2,13,31.0,1
70726.7,53,2.87,2.98,5,3.8,24,26.8,1
58596.96,34,3.38,2.95,5,6.4,7,44.2,0
40419.94,74,2.72,3.14,3,0.8,30,71.2,0
93783.4,39,3.06,3.32,5,0.8,26,137.1,0
151450.83,37,4.91,3.58,5,2.1,4,16.3,0
64760.59,9,3.45,2.91,8,26.3,6,54.0,1
41704.85,55,2.86,3.4,4,10.4,4,30.1,0
32222.36,17,2.32,2.87,4,5.7,10,48.2,1
66382.61,16,3.12,2.27,4,2.5,16,13.0,1
93111.31,35,3.8,3.88,7,4.0,7,85.7,0
72407.64,19,3.31,3.04,8,1.8,19,17.3,0
59816.6,27,3.16,2.29,10,5.6,16,26.8,1
47301.22,58,3.54,3.89,6,2.7,4,53.3,1
38682.19,69,3.52,3.32,3,0.6,8,13.0,0
83608.51,21,3.76,3.82,5,1.2,11,26.2,0
86293.42,28,3.79,3.79,4,4.7,14,29.3,0
32264.02,96,3.13,2.73,2,5.9,8,4.4,1
113089.59,69,3.09,4.15,4,0.5,41,16.2,0
75329.6,51,3.2,2.22,2,8.3,33,28.4,0
104803.02,19,3.65,3.22,6,8.7,19,21.4,0
35001.59,22,4.1,3.18,6,6.4,14,56.1,0
34671.4,50,2.93,2.96,4,5.8,27,38.6,1
56410.6,8,3.07,4.36,3,1.3,8,8.0,0
73211.94,56,2.55,3.71,6,12.6,8,20.0,1
122828.5,63,2.0,2.51,7,1.6,16,13.6,0
79414.13,26,2.21,2.62,8,1.0,18,19.0,0
54335.2,70,2.4,5.0,2,5.1,21,38.9,0
39713.73,40,2.67,3.17,4,2.3,25,70.7,0
97929.22,14,3.57,2.94,1,13.5,14,18.5,0
40705.47,33,2.34,4.31,3,3.1,33,51.3,0
114850.6,20,3.21,2.26,5,0.9,20,17.6,1
53436.33,35,3.87,4.47,5,15.8,11,4.3,0
113123.21,14,2.54,2.94,6,3.6,14,28.5,0
78556.43,73,2.81,3.86,4,3.7,21,29.0,0
56681.42,43,2.14,3.16,5,2.4,12,13.5,1
48641.94,24,2.44,2.4,5,9.0,23,20.2,1
52241.73,36,4.3,3.62,7,1.7,13,34.0,0
71063.33,31,3.6,4.16,2,0.1,26,61.6,0
61750.82,74,4.92,1.86,6,3.4,37,27.5,0
47215.4,30,2.61,2.69,4,13.0,8,58.6,0
56035.88,35,4.41,4.37,4,1.6,26,20.1,0
61785.92,12,2.62,3.78,3,1.5,5,32.6,0
25552.91,35,2.8,3.82,4,6.7,19,39.5,0
71916.95,39,5.0,4.15,11,7.5,18,31.6,0
40461.72,16,2.53,3.83,3,2.9,15,29.6,0
37747.22,47,4.47,3.6,2,9.0,18,56.5,0
30487.2,7,3.17,4.28,5,0.9,1,39.7,0
29215.16,28,2.34,3.23,2,2.3,5,59.6,1
34815.61,12,2.06,3.49,5,2.6,12,34.3,0
45088.91,32,3.28,4.08,9,1.9,7,21.9,1
130784.17,25,2.3,2.96,7,1.2,17,4.1,1
48515.96,41,2.96,4.5,6,2.1,24,9.4,0
64286.19,30,1.68,3.7,11,0.1,30,51.4,0
70276.49,40,3.48,2.7,2,6.1,15,37.1,0
63096.85,33,1.97,3.36,7,5.8,27,20.7,1
58047.83,57,3.15,2.53,6,3.0,17,50.5,0
37118.93,53,2.09,3.56,5,1.9,19,57.0,0
106977.2,20,4.18,3.23,4,2.8,3,31.0,0
123362.03,55,1.51,2.89,7,13.8,12,24.9,1
30544.4,39,2.97,2.25,5,4.6,6,47.6,0
39750.93,60,3.65,2.95,4,6.6,24,38.1,0
53534.19,16,3.49,3.37,3,1.3,10,23.0,0
40708.2,13,2.2,3.24,7,0.5,3,38.5,0
73305.16,14,1.81,2.51,9,0.4,14,33.6,0
44743.04,70,3.83,3.51,2,3.2,5,6.5,0
142346.92,61,3.1,2.81,7,6.3,2,48.4,0
96395.95,53,2.34,4.15,3,7.4,2,76.6,1
65187.93,12,3.85,4.25,6,6.4,12,39.9,0
90291.13,53,2.75,3.32,6,12.2,7,39.4,1
93186.69,13,2.67,4.6,3,0.3,10,30.9,0
47782.8,3,2.51,3.4,11,9.7,3,6.0,1
43196.43,24,2.59,2.59,6,5.4,24,18.2,1
61775.2,28,2.56,4.33,6,1.0,14,17.9,1
84512.48,65,3.46,4.63,4,5.7,5,26.5,0
63298.96,16,4.44,4.2,4,3.6,14,19.3,0
31863.02,100,2.08,2.97,5,2.2,11,31.1,1
43428.46,35,2.93,2.64,4,1.4,3,2.8,0
58128.47,29,3.07,3.25,7,3.1,11,21.4,0
58089.13,29,3.57,5.0,6,1.4,25,14.0,0
131796.83,13,3.99,2.68,11,0.4,13,57.8,0
34392.88,26,3.07,4.07,1,9.4,6,85.2,1
73294.12,37,2.69,3.44,4,4.5,35,10.4,1
108623.74,53,3.66,4.16,8,2.3,11,68.3,0
148535.59,25,1.89,2.62,1,3.0,25,29.3,0
50931.71,35,1.48,3.33,3,10.0,6,46.6,1
72880.16,49,5.0,2.87,17,1.9,32,34.9,0
75199.82,24,2.55,2.91,5,2.4,19,80.3,1
64743.77,55,2.87,4.02,5,7.3,32,19.5,0
57553.02,43,3.64,2.72,10,1.1,21,46.9,0
71281.36,51,3.48,3.7,5,5.4,14,38.3,0
21744.18,8,3.91,3.54,6,2.8,6,43.3,1
78655.1,26,3.95,2.83,2,3.5,26,63.3,0
62973.62,21,2.05,2.98,3,7.7,8,43.4,0
54776.14,7,4.22,3.73,3,24.9,7,19.7,0
135773.71,80,3.61,3.48,10,8.9,20,41.9,0
45707.9,53,3.5,3.53,5,0.9,19,25.6,1
50958.64,11,3.54,3.34,6,1.3,11,53.6,0
132802.9,66,1.41,3.29,5,2.6,30,38.8,0
42923.53,31,3.03,3.48,1,6.4,31,11.4,0
48047.91,41,2.43,4.51,2,3.6,35,12.4,0
56454.47,21,2.31,3.87,6,11.6,21,45.0,1
83808.84,55,2.81,3.41,10,0.2,34,65.8,0
65063.63,30,3.86,2.74,5,1.5,4,50.7,0
35701.57,42,3.43,3.21,6,1.2,23,24.6,0
48394.07,59,3.55,2.86,3,6.8,9,60.8,0
46960.32,46,2.84,2.94,3,3.1,22,24.0,0
58053.0,25,3.5,2.19,2,0.1,7,22.5,0
70993.06,30,3.04,3.49,2,7.4,21,46.6,0
70776.5,51,3.96,4.95,3,2.2,18,10.9,0
29424.86,2,3.76,3.64,8,1.5,2,71.8,0
91635.72,27,3.33,4.01,9,1.0,11,26.8,0
66239.19,32,2.56,4.17,3,14.6,12,57.5,0
104173.48,38,3.42,3.3,4,14.2,18,78.1,0
71516.2,21,3.39,3.35,8,0.4,5,20.9,0
93016.22,30,3.3,2.52,6,1.3,8,70.0,0
72158.34,35,2.82,3.64,7,5.2,27,16.5,0
102589.44,35,2.68,3.54,6,5.5,31,21.3,0
73784.23,34,3.46,2.9,4,2.7,27,21.3,0
57574.43,25,2.51,4.3,3,4.2,24,43.8,0
148594.13,36,3.0,2.96,6,6.1,9,20.5,0
85443.86,64,3.67,5.0,6,15.0,11,14.1,0
75319.76,30,3.55,3.78,6,6.5,30,27.4,1
35935.4,36,2.27,3.48,5,0.6,6,21.2,0
35763.28,30,3.44,4.86,7,6.3,30,74.1,0
67311.49,62,4.83,1.9,4,0.4,23,24.6,0
63462.76,27,3.74,3.3,8,3.5,19,49.9,0
46833.36,17,2.98,3.2,1,3.7,17,12.5,0
63347.65,47,4.25,3.37,8,7.5,20,29.7,1
113034.77,26,4.96,3.66,8,0.1,15,75.2,0
79075.71,45,3.89,3.35,8,10.4,8,50.4,0
37933.75,23,1.81,4.48,3,5.5,23,103.7,0
57262.23,15,3.69,3.8,5,0.2,12,21.0,0
43391.26,31,4.28,3.84,3,0.9,15,53.6,1
51273.02,11,1.55,3.82,3,0.2,7,1.9,1
50744.26,37,3.95,2.6,11,7.3,11,54.2,1
49461.1,50,3.04,3.64,4,0.9,22,30.5,0
36240.98,84,4.25,3.67,5,0.2,31,20.0,0
56893.6,23,3.14,2.71,4,0.7,21,15.0,1
47846.68,19,3.47,4.12,5,4.1,19,32.9,0
18549.92,49,3.49,2.07,8,3.4,23,85.7,0
136105.94,47,3.77,5.0,3,1.4,10,30.1,0
